"","season","year","month","wday","hr","temp","atemp","hum","windspeed","weather","casual","registered"
"14000","3",2012,"8","0",12,0.76,0.7121,0.58,0.2239,"1",214,332
"14001","3",2012,"8","0",13,0.8,0.7424,0.49,0.3582,"1",228,341
"14002","3",2012,"8","0",14,0.8,0.7424,0.49,0.2985,"1",248,290
"14003","3",2012,"8","0",15,0.8,0.7273,0.46,0.2836,"1",246,316
"14004","3",2012,"8","0",16,0.8,0.7273,0.46,0.2985,"1",227,304
"14005","3",2012,"8","0",17,0.74,0.697,0.66,0.3582,"3",220,292
"14006","3",2012,"8","0",18,0.7,0.6667,0.74,0.2985,"2",107,193
"14007","3",2012,"8","0",19,0.66,0.5909,0.89,0.1045,"2",97,178
"14008","3",2012,"8","0",20,0.66,0.5909,0.89,0.4179,"3",31,129
"14009","3",2012,"8","0",21,0.66,0.5909,0.89,0.1642,"2",26,102
"14010","3",2012,"8","0",22,0.66,0.5909,0.89,0.1642,"2",40,128
"14011","3",2012,"8","0",23,0.66,0.6061,0.78,0.1642,"3",42,121
"14012","3",2012,"8","0",0,0.64,0.6061,0.73,0.1343,"2",24,96
"14013","3",2012,"8","0",1,0.62,0.5909,0.78,0.1343,"1",21,92
"14014","3",2012,"8","0",2,0.64,0.6061,0.69,0.1343,"1",19,67
"14015","3",2012,"8","0",3,0.62,0.5909,0.73,0.0896,"1",11,37
"14016","3",2012,"8","0",4,0.64,0.6061,0.69,0.0896,"1",2,8
"14017","3",2012,"8","0",5,0.64,0.6212,0.61,0.194,"1",1,9
"14018","3",2012,"8","0",6,0.64,0.6061,0.65,0.1642,"1",2,14
"14019","3",2012,"8","0",7,0.64,0.6061,0.65,0.1343,"1",9,30
"14020","3",2012,"8","0",8,0.66,0.6212,0.54,0.2239,"1",35,84
"14021","3",2012,"8","0",9,0.7,0.6515,0.48,0.2239,"1",64,153
"14022","3",2012,"8","0",10,0.7,0.6515,0.51,0.1642,"1",88,240
"14023","3",2012,"8","0",11,0.74,0.6667,0.42,0.1642,"1",167,282
"14024","3",2012,"8","0",12,0.74,0.6667,0.42,0.194,"1",163,342
"14025","3",2012,"8","0",13,0.78,0.697,0.4,0,"1",178,365
"14026","3",2012,"8","0",14,0.76,0.6818,0.4,0.194,"1",213,366
"14027","3",2012,"8","0",15,0.76,0.6818,0.4,0.1343,"1",235,342
"14028","3",2012,"8","0",16,0.76,0.6818,0.4,0.1045,"1",213,300
"14029","3",2012,"8","0",17,0.8,0.697,0.33,0,"1",186,319
"14030","3",2012,"8","0",18,0.78,0.6818,0.35,0.1045,"1",164,327
"14031","3",2012,"8","0",19,0.74,0.6515,0.4,0.1343,"1",148,317
"14032","3",2012,"8","0",20,0.72,0.6515,0.45,0,"1",96,204
"14033","3",2012,"8","0",21,0.72,0.6667,0.51,0.0896,"1",78,142
"14034","3",2012,"8","0",22,0.7,0.6515,0.58,0.1343,"1",40,141
"14035","3",2012,"8","0",23,0.68,0.6364,0.61,0,"1",25,85
"14036","3",2012,"8","1",0,0.66,0.6212,0.65,0.1045,"1",14,33
"14037","3",2012,"8","1",1,0.66,0.6212,0.65,0.0896,"1",3,11
"14038","3",2012,"8","1",2,0.64,0.6061,0.69,0.1045,"1",1,8
"14039","3",2012,"8","1",3,0.64,0.6061,0.69,0,"1",1,5
"14040","3",2012,"8","1",4,0.64,0.6061,0.69,0.1045,"1",0,11
"14041","3",2012,"8","1",5,0.64,0.6061,0.69,0.1045,"1",3,33
"14042","3",2012,"8","1",6,0.62,0.5909,0.73,0.0896,"1",4,155
"14043","3",2012,"8","1",7,0.66,0.6212,0.65,0.1343,"1",11,425
"14044","3",2012,"8","1",8,0.72,0.6667,0.51,0.0896,"2",25,648
"14045","3",2012,"8","1",9,0.74,0.6667,0.45,0,"2",40,265
"14046","3",2012,"8","1",10,0.76,0.6818,0.4,0,"2",88,111
"14047","3",2012,"8","1",11,0.76,0.6818,0.4,0.0896,"1",94,151
"14048","3",2012,"8","1",12,0.78,0.697,0.4,0.194,"1",96,180
"14049","3",2012,"8","1",13,0.78,0.697,0.4,0.1642,"1",79,175
"14050","3",2012,"8","1",14,0.8,0.697,0.33,0.1045,"1",85,163
"14051","3",2012,"8","1",15,0.82,0.7273,0.34,0.2239,"1",80,194
"14052","3",2012,"8","1",16,0.8,0.7121,0.36,0.0896,"1",116,348
"14053","3",2012,"8","1",17,0.8,0.7121,0.36,0.1642,"1",102,716
"14054","3",2012,"8","1",18,0.76,0.697,0.52,0.2836,"1",103,709
"14055","3",2012,"8","1",19,0.74,0.6818,0.58,0.1642,"1",88,467
"14056","3",2012,"8","1",20,0.74,0.6818,0.62,0.2239,"1",58,374
"14057","3",2012,"8","1",21,0.72,0.6818,0.66,0.194,"1",44,246
"14058","3",2012,"8","1",22,0.72,0.6818,0.62,0.3284,"1",44,148
"14059","3",2012,"8","1",23,0.7,0.6515,0.7,0.2239,"1",28,100
"14060","3",2012,"8","1",0,0.7,0.6667,0.74,0.2239,"1",12,48
"14061","3",2012,"8","1",1,0.68,0.6364,0.79,0.2537,"1",8,19
"14062","3",2012,"8","1",2,0.68,0.6364,0.83,0.194,"2",2,9
"14063","3",2012,"8","1",3,0.68,0.6364,0.83,0.194,"2",0,3
"14064","3",2012,"8","1",4,0.68,0.6364,0.83,0.194,"2",0,5
"14065","3",2012,"8","1",5,0.68,0.6364,0.89,0.194,"2",1,35
"14066","3",2012,"8","1",6,0.64,0.5758,0.83,0.194,"3",1,63
"14067","3",2012,"8","1",7,0.66,0.6061,0.83,0.0896,"2",1,178
"14068","3",2012,"8","1",8,0.66,0.5909,0.89,0.0896,"2",27,591
"14069","3",2012,"8","1",9,0.7,0.6667,0.74,0,"2",48,354
"14070","3",2012,"8","1",10,0.7,0.6667,0.79,0.1045,"1",53,155
"14071","3",2012,"8","1",11,0.74,0.6818,0.62,0,"1",69,127
"14072","3",2012,"8","1",12,0.78,0.7121,0.49,0.1343,"1",93,207
"14073","3",2012,"8","1",13,0.8,0.7273,0.46,0.0896,"1",83,203
"14074","3",2012,"8","1",14,0.82,0.7424,0.41,0.2239,"1",80,175
"14075","3",2012,"8","1",15,0.82,0.7576,0.46,0.2239,"1",84,199
"14076","3",2012,"8","1",16,0.82,0.7424,0.43,0.2239,"1",95,363
"14077","3",2012,"8","1",17,0.76,0.7273,0.66,0.2537,"3",78,734
"14078","3",2012,"8","1",18,0.76,0.7121,0.62,0.2836,"1",97,757
"14079","3",2012,"8","1",19,0.76,0.7273,0.66,0.194,"1",94,533
"14080","3",2012,"8","1",20,0.74,0.7121,0.74,0.2239,"1",65,371
"14081","3",2012,"8","1",21,0.74,0.6818,0.62,0.2239,"1",56,252
"14082","3",2012,"8","1",22,0.72,0.6818,0.66,0.0896,"1",28,161
"14083","3",2012,"8","1",23,0.72,0.6818,0.66,0.1642,"1",53,114
"14084","3",2012,"8","1",0,0.7,0.6515,0.61,0.194,"1",8,52
"14085","3",2012,"8","1",1,0.7,0.6515,0.61,0,"1",6,31
"14086","3",2012,"8","1",2,0.68,0.6364,0.65,0,"1",1,7
"14087","3",2012,"8","1",3,0.66,0.6212,0.74,0.1045,"1",1,10
"14088","3",2012,"8","1",4,0.64,0.5758,0.83,0.1045,"1",0,4
"14089","3",2012,"8","1",5,0.64,0.5909,0.78,0.1045,"1",4,35
"14090","3",2012,"8","1",6,0.64,0.5909,0.78,0.1045,"1",12,160
"14091","3",2012,"8","1",7,0.66,0.6212,0.69,0.194,"2",25,467
"14092","3",2012,"8","1",8,0.7,0.6515,0.65,0.2836,"2",40,642
"14093","3",2012,"8","1",9,0.72,0.6818,0.62,0.194,"2",57,310
"14094","3",2012,"8","1",10,0.72,0.6818,0.62,0.194,"2",70,163
"14095","3",2012,"8","1",11,0.74,0.6818,0.58,0.194,"2",80,155
"14096","3",2012,"8","1",12,0.74,0.6818,0.55,0.2239,"1",77,230
"14097","3",2012,"8","1",13,0.78,0.7121,0.49,0.194,"2",88,206
"14098","3",2012,"8","1",14,0.76,0.697,0.52,0.2985,"2",94,161
"14099","3",2012,"8","1",15,0.76,0.697,0.52,0.2537,"1",70,196
"14100","3",2012,"8","1",16,0.76,0.6818,0.48,0.194,"1",91,340
"14101","3",2012,"8","1",17,0.74,0.6818,0.55,0.2836,"1",102,749
"14102","3",2012,"8","1",18,0.74,0.6667,0.51,0.2239,"1",80,768
"14103","3",2012,"8","1",19,0.7,0.6515,0.61,0.1343,"1",124,525
"14104","3",2012,"8","1",20,0.7,0.6515,0.61,0.1343,"1",72,355
"14105","3",2012,"8","1",21,0.7,0.6515,0.61,0.194,"1",49,266
"14106","3",2012,"8","1",22,0.7,0.6515,0.61,0.1642,"1",29,197
"14107","3",2012,"8","1",23,0.68,0.6364,0.65,0.1045,"1",18,120
"14108","3",2012,"8","1",0,0.66,0.6212,0.69,0,"1",13,63
"14109","3",2012,"8","1",1,0.64,0.6061,0.73,0,"1",3,18
"14110","3",2012,"8","1",2,0.64,0.6061,0.69,0.194,"1",0,15
"14111","3",2012,"8","1",3,0.62,0.5909,0.73,0.2537,"1",0,4
"14112","3",2012,"8","1",4,0.62,0.5909,0.73,0.2239,"1",2,3
"14113","3",2012,"8","1",5,0.6,0.5758,0.78,0.1642,"1",7,30
"14114","3",2012,"8","1",6,0.6,0.5758,0.78,0.1642,"1",3,162
"14115","3",2012,"8","1",7,0.64,0.6061,0.69,0.2239,"1",16,448
"14116","3",2012,"8","1",8,0.68,0.6364,0.61,0.194,"1",33,649
"14117","3",2012,"8","1",9,0.72,0.6667,0.54,0.1045,"1",41,296
"14118","3",2012,"8","1",10,0.74,0.6667,0.48,0.1343,"1",78,121
"14119","3",2012,"8","1",11,0.76,0.6667,0.37,0.0896,"1",83,191
"14120","3",2012,"8","1",12,0.8,0.697,0.33,0.1045,"1",96,247
"14121","3",2012,"8","1",13,0.8,0.697,0.31,0.2239,"1",81,219
"14122","3",2012,"8","1",14,0.82,0.7121,0.32,0,"1",72,176
"14123","3",2012,"8","1",15,0.8,0.697,0.33,0.2537,"1",63,197
"14124","3",2012,"8","1",16,0.82,0.7121,0.32,0.2239,"1",79,340
"14125","3",2012,"8","1",17,0.82,0.7273,0.34,0.194,"1",130,767
"14126","3",2012,"8","1",18,0.8,0.7121,0.36,0,"1",109,723
"14127","3",2012,"8","1",19,0.76,0.6818,0.4,0.1045,"1",119,558
"14128","3",2012,"8","1",20,0.76,0.6818,0.4,0.0896,"1",100,414
"14129","3",2012,"8","1",21,0.74,0.6667,0.48,0.194,"1",83,273
"14130","3",2012,"8","1",22,0.72,0.6667,0.51,0.1642,"1",69,185
"14131","3",2012,"8","1",23,0.7,0.6515,0.54,0.1045,"1",58,168
"14132","3",2012,"8","1",0,0.68,0.2424,0.57,0.1642,"1",21,67
"14133","3",2012,"8","1",1,0.66,0.2424,0.65,0.1045,"1",16,38
"14134","3",2012,"8","1",2,0.66,0.2424,0.61,0.1343,"1",4,15
"14135","3",2012,"8","1",3,0.64,0.2424,0.65,0.1045,"1",0,6
"14136","3",2012,"8","1",4,0.64,0.2424,0.73,0.1642,"1",0,9
"14137","3",2012,"8","1",5,0.64,0.2424,0.73,0.1045,"1",2,34
"14138","3",2012,"8","1",6,0.62,0.2424,0.78,0.1343,"1",6,151
"14139","3",2012,"8","1",7,0.64,0.2424,0.73,0.1045,"1",11,368
"14140","3",2012,"8","1",8,0.68,0.2424,0.65,0.1343,"1",43,625
"14141","3",2012,"8","1",9,0.7,0.2424,0.58,0.1045,"1",58,320
"14142","3",2012,"8","1",10,0.74,0.2424,0.55,0.1642,"1",82,149
"14143","3",2012,"8","1",11,0.76,0.2424,0.52,0.2836,"1",98,205
"14144","3",2012,"8","1",12,0.82,0.2424,0.41,0.2239,"1",110,255
"14145","3",2012,"8","1",13,0.84,0.2424,0.36,0.3881,"1",103,254
"14146","3",2012,"8","1",14,0.86,0.2424,0.34,0.4179,"1",128,200
"14147","3",2012,"8","1",15,0.86,0.2424,0.3,0.4627,"1",127,256
"14148","3",2012,"8","1",16,0.84,0.2424,0.32,0.4478,"2",116,372
"14149","3",2012,"8","1",17,0.82,0.2424,0.36,0.3284,"1",144,647
"14150","3",2012,"8","1",18,0.82,0.2424,0.38,0.2537,"2",108,561
"14151","3",2012,"8","1",19,0.74,0.2424,0.55,0.3881,"2",88,403
"14152","3",2012,"8","1",20,0.72,0.2424,0.58,0.2239,"2",97,262
"14153","3",2012,"8","1",21,0.68,0.2424,0.69,0.2985,"2",57,198
"14154","3",2012,"8","1",22,0.66,0.2424,0.83,0.194,"3",43,170
"14155","3",2012,"8","1",23,0.64,0.2424,0.83,0.2239,"3",21,100
"14156","3",2012,"8","0",0,0.64,0.5758,0.83,0.2239,"2",6,99
"14157","3",2012,"8","0",1,0.62,0.5455,0.94,0.1642,"3",14,78
"14158","3",2012,"8","0",2,0.62,0.5606,0.88,0.1642,"3",4,39
"14159","3",2012,"8","0",3,0.62,0.5606,0.88,0.194,"1",7,23
"14160","3",2012,"8","0",4,0.62,0.5909,0.73,0.2239,"1",5,8
"14161","3",2012,"8","0",5,0.6,0.5758,0.78,0.2537,"1",2,7
"14162","3",2012,"8","0",6,0.6,0.5606,0.83,0.2239,"1",4,23
"14163","3",2012,"8","0",7,0.6,0.5606,0.83,0.2239,"1",12,52
"14164","3",2012,"8","0",8,0.64,0.6061,0.69,0.2537,"1",28,161
"14165","3",2012,"8","0",9,0.66,0.6212,0.65,0.2836,"1",81,211
"14166","3",2012,"8","0",10,0.7,0.6515,0.54,0.1642,"1",166,314
"14167","3",2012,"8","0",11,0.72,0.6667,0.51,0,"1",180,356
"14168","3",2012,"8","0",12,0.76,0.6667,0.37,0.194,"1",266,388
"14169","3",2012,"8","0",13,0.74,0.6515,0.4,0.194,"1",289,355
"14170","3",2012,"8","0",14,0.76,0.6667,0.37,0.2836,"1",242,356
"14171","3",2012,"8","0",15,0.76,0.6667,0.37,0.2239,"1",250,346
"14172","3",2012,"8","0",16,0.76,0.6667,0.37,0.2537,"1",287,354
"14173","3",2012,"8","0",17,0.76,0.6667,0.37,0.2239,"1",256,379
"14174","3",2012,"8","0",18,0.74,0.6515,0.37,0.1642,"1",225,329
"14175","3",2012,"8","0",19,0.7,0.6364,0.45,0.1642,"1",164,324
"14176","3",2012,"8","0",20,0.7,0.6364,0.45,0.1045,"1",99,242
"14177","3",2012,"8","0",21,0.66,0.6212,0.61,0,"1",90,248
"14178","3",2012,"8","0",22,0.66,0.6212,0.61,0,"1",90,171
"14179","3",2012,"8","0",23,0.64,0.6061,0.65,0.0896,"1",60,175
"14180","3",2012,"8","0",0,0.66,0.6212,0.57,0.0896,"1",44,143
"14181","3",2012,"8","0",1,0.64,0.6061,0.65,0,"1",29,102
"14182","3",2012,"8","0",2,0.62,0.6061,0.69,0.0896,"2",16,103
"14183","3",2012,"8","0",3,0.62,0.6061,0.61,0.1642,"2",21,34
"14184","3",2012,"8","0",4,0.62,0.6061,0.65,0.1642,"2",4,22
"14185","3",2012,"8","0",5,0.6,0.5909,0.73,0.1343,"2",3,8
"14186","3",2012,"8","0",6,0.62,0.6061,0.69,0.1045,"2",5,15
"14187","3",2012,"8","0",7,0.62,0.6061,0.69,0.1343,"2",12,29
"14188","3",2012,"8","0",8,0.64,0.6061,0.69,0.1045,"2",34,90
"14189","3",2012,"8","0",9,0.66,0.6212,0.74,0,"2",86,184
"14190","3",2012,"8","0",10,0.68,0.6364,0.69,0,"2",138,287
"14191","3",2012,"8","0",11,0.64,0.5909,0.78,0.1642,"3",83,189
"14192","3",2012,"8","0",12,0.64,0.6061,0.73,0,"3",112,186
"14193","3",2012,"8","0",13,0.64,0.5758,0.83,0.1343,"3",50,112
"14194","3",2012,"8","0",14,0.64,0.6061,0.73,0,"3",41,108
"14195","3",2012,"8","0",15,0.64,0.6061,0.65,0,"2",89,187
"14196","3",2012,"8","0",16,0.66,0.6212,0.65,0,"2",97,259
"14197","3",2012,"8","0",17,0.64,0.5909,0.78,0.1045,"2",76,267
"14198","3",2012,"8","0",18,0.64,0.5909,0.78,0.1045,"2",86,291
"14199","3",2012,"8","0",19,0.64,0.6061,0.73,0.1343,"2",72,269
"14200","3",2012,"8","0",20,0.64,0.6061,0.73,0.194,"2",61,213
"14201","3",2012,"8","0",21,0.62,0.5909,0.78,0.0896,"3",36,154
"14202","3",2012,"8","0",22,0.62,0.5909,0.78,0.1642,"2",6,50
"14203","3",2012,"8","0",23,0.62,0.5909,0.73,0,"2",7,39
"14204","3",2012,"8","1",0,0.6,0.5606,0.83,0.1045,"2",1,25
"14205","3",2012,"8","1",1,0.6,0.5606,0.83,0.1642,"1",0,10
"14206","3",2012,"8","1",2,0.6,0.5606,0.83,0.1642,"1",0,5
"14207","3",2012,"8","1",3,0.6,0.5455,0.88,0.1045,"1",0,3
"14208","3",2012,"8","1",4,0.6,0.5606,0.83,0.0896,"2",0,7
"14209","3",2012,"8","1",5,0.6,0.5606,0.83,0,"2",2,35
"14210","3",2012,"8","1",6,0.6,0.5758,0.78,0.1343,"2",6,155
"14211","3",2012,"8","1",7,0.62,0.5909,0.78,0.1343,"2",15,427
"14212","3",2012,"8","1",8,0.62,0.5909,0.73,0.1045,"2",37,618
"14213","3",2012,"8","1",9,0.64,0.6061,0.69,0,"2",55,302
"14214","3",2012,"8","1",10,0.64,0.6061,0.69,0.0896,"2",69,124
"14215","3",2012,"8","1",11,0.66,0.6212,0.65,0.1045,"1",90,151
"14216","3",2012,"8","1",12,0.66,0.6212,0.61,0.1045,"2",66,216
"14217","3",2012,"8","1",13,0.7,0.6515,0.58,0.1343,"1",97,194
"14218","3",2012,"8","1",14,0.72,0.6667,0.54,0.1642,"1",87,188
"14219","3",2012,"8","1",15,0.72,0.6667,0.54,0.2537,"1",102,207
"14220","3",2012,"8","1",16,0.72,0.6667,0.54,0.2537,"1",103,357
"14221","3",2012,"8","1",17,0.7,0.6515,0.58,0.2836,"1",83,810
"14222","3",2012,"8","1",18,0.62,0.5909,0.78,0.2537,"2",89,726
"14223","3",2012,"8","1",19,0.62,0.5909,0.78,0.194,"2",33,266
"14224","3",2012,"8","1",20,0.62,0.5758,0.83,0.2836,"2",30,231
"14225","3",2012,"8","1",21,0.6,0.5606,0.83,0,"1",26,219
"14226","3",2012,"8","1",22,0.6,0.5606,0.83,0,"2",25,136
"14227","3",2012,"8","1",23,0.6,0.5606,0.83,0,"2",10,92
"14228","3",2012,"8","1",0,0.6,0.5606,0.83,0.0896,"2",7,52
"14229","3",2012,"8","1",1,0.6,0.5606,0.83,0.1343,"2",11,22
"14230","3",2012,"8","1",2,0.58,0.5455,0.88,0.2836,"2",1,7
"14231","3",2012,"8","1",3,0.56,0.5303,0.88,0,"1",0,3
"14232","3",2012,"8","1",4,0.56,0.5303,0.88,0,"1",0,4
"14233","3",2012,"8","1",5,0.56,0.5303,0.83,0.0896,"1",4,30
"14234","3",2012,"8","1",6,0.56,0.5303,0.83,0.1045,"1",5,164
"14235","3",2012,"8","1",7,0.6,0.5758,0.78,0.1045,"1",19,500
"14236","3",2012,"8","1",8,0.6,0.5758,0.78,0.1343,"1",27,696
"14237","3",2012,"8","1",9,0.64,0.6061,0.69,0,"1",47,281
"14238","3",2012,"8","1",10,0.66,0.6212,0.61,0.1045,"1",58,120
"14239","3",2012,"8","1",11,0.7,0.6515,0.54,0,"1",61,195
"14240","3",2012,"8","1",12,0.72,0.6515,0.45,0,"1",79,226
"14241","3",2012,"8","1",13,0.74,0.6515,0.4,0,"1",76,255
"14242","3",2012,"8","1",14,0.76,0.6667,0.37,0.0896,"1",110,192
"14243","3",2012,"8","1",15,0.76,0.6667,0.37,0,"1",76,226
"14244","3",2012,"8","1",16,0.76,0.6667,0.37,0,"1",109,358
"14245","3",2012,"8","1",17,0.74,0.6667,0.51,0.2836,"1",92,786
"14246","3",2012,"8","1",18,0.72,0.6667,0.54,0.2239,"1",93,532
"14247","3",2012,"8","1",19,0.62,0.5909,0.73,0.1045,"3",56,420
"14248","3",2012,"8","1",20,0.64,0.6061,0.73,0,"1",62,296
"14249","3",2012,"8","1",21,0.64,0.6061,0.73,0,"1",41,239
"14250","3",2012,"8","1",22,0.64,0.5909,0.78,0,"1",24,208
"14251","3",2012,"8","1",23,0.62,0.5758,0.83,0,"1",23,113
"14252","3",2012,"8","1",0,0.62,0.5758,0.83,0.1045,"1",9,46
"14253","3",2012,"8","1",1,0.62,0.5909,0.78,0,"1",1,20
"14254","3",2012,"8","1",2,0.62,0.5909,0.78,0,"1",7,10
"14255","3",2012,"8","1",3,0.62,0.5909,0.78,0,"1",0,7
"14256","3",2012,"8","1",4,0.58,0.5455,0.83,0.1045,"1",1,7
"14257","3",2012,"8","1",5,0.6,0.5758,0.78,0,"1",2,38
"14258","3",2012,"8","1",6,0.62,0.5909,0.73,0,"1",12,175
"14259","3",2012,"8","1",7,0.62,0.5909,0.78,0,"1",16,537
"14260","3",2012,"8","1",8,0.64,0.6061,0.73,0.0896,"1",37,703
"14261","3",2012,"8","1",9,0.68,0.6364,0.65,0,"1",41,335
"14262","3",2012,"8","1",10,0.7,0.6515,0.61,0.0896,"1",66,159
"14263","3",2012,"8","1",11,0.72,0.6667,0.58,0.0896,"1",71,196
"14264","3",2012,"8","1",12,0.74,0.6667,0.51,0,"1",59,253
"14265","3",2012,"8","1",13,0.76,0.6818,0.48,0.1045,"1",74,242
"14266","3",2012,"8","1",14,0.76,0.6818,0.45,0.1045,"1",82,184
"14267","3",2012,"8","1",15,0.76,0.6818,0.48,0.1343,"1",94,222
"14268","3",2012,"8","1",16,0.74,0.6818,0.55,0.2239,"3",102,358
"14269","3",2012,"8","1",17,0.74,0.6818,0.55,0.2239,"3",72,711
"14270","3",2012,"8","1",18,0.66,0.6212,0.61,0.2239,"3",91,592
"14271","3",2012,"8","1",19,0.66,0.6212,0.74,0,"2",56,524
"14272","3",2012,"8","1",20,0.64,0.6061,0.73,0.194,"1",59,332
"14273","3",2012,"8","1",21,0.64,0.6061,0.73,0,"1",60,291
"14274","3",2012,"8","1",22,0.64,0.6061,0.73,0,"1",55,226
"14275","3",2012,"8","1",23,0.64,0.5758,0.83,0,"1",27,113
"14276","3",2012,"8","1",0,0.64,0.5909,0.78,0,"1",9,51
"14277","3",2012,"8","1",1,0.62,0.5758,0.83,0,"1",10,15
"14278","3",2012,"8","1",2,0.62,0.5758,0.83,0,"1",9,11
"14279","3",2012,"8","1",3,0.62,0.5758,0.83,0.0896,"1",3,6
"14280","3",2012,"8","1",4,0.62,0.5758,0.83,0,"1",0,6
"14281","3",2012,"8","1",5,0.62,0.5758,0.83,0,"1",1,36
"14282","3",2012,"8","1",6,0.6,0.5455,0.88,0.0896,"2",14,178
"14283","3",2012,"8","1",7,0.62,0.5758,0.83,0.0896,"2",18,463
"14284","3",2012,"8","1",8,0.66,0.6212,0.74,0.0896,"2",45,662
"14285","3",2012,"8","1",9,0.7,0.6515,0.7,0,"2",58,354
"14286","3",2012,"8","1",10,0.74,0.6818,0.58,0.0896,"1",76,157
"14287","3",2012,"8","1",11,0.76,0.6818,0.48,0.0896,"1",86,192
"14288","3",2012,"8","1",12,0.78,0.6818,0.38,0,"1",97,235
"14289","3",2012,"8","1",13,0.82,0.7273,0.38,0.0896,"1",93,253
"14290","3",2012,"8","1",14,0.78,0.697,0.46,0.2239,"1",114,191
"14291","3",2012,"8","1",15,0.78,0.697,0.46,0.1343,"1",104,201
"14292","3",2012,"8","1",16,0.76,0.6818,0.48,0.1642,"1",121,344
"14293","3",2012,"8","1",17,0.76,0.6818,0.45,0.2239,"1",111,709
"14294","3",2012,"8","1",18,0.74,0.6667,0.48,0.2239,"1",130,811
"14295","3",2012,"8","1",19,0.72,0.6667,0.51,0.0896,"1",96,537
"14296","3",2012,"8","1",20,0.7,0.6515,0.61,0.1045,"1",70,404
"14297","3",2012,"8","1",21,0.7,0.6515,0.61,0.1343,"1",53,276
"14298","3",2012,"8","1",22,0.68,0.6364,0.61,0.1045,"2",21,177
"14299","3",2012,"8","1",23,0.66,0.6212,0.69,0,"2",24,133
"14300","3",2012,"8","1",0,0.66,0.6212,0.69,0,"2",27,84
"14301","3",2012,"8","1",1,0.64,0.6061,0.73,0,"2",5,37
"14302","3",2012,"8","1",2,0.66,0.6212,0.69,0,"1",1,15
"14303","3",2012,"8","1",3,0.64,0.6061,0.73,0,"1",2,6
"14304","3",2012,"8","1",4,0.64,0.6061,0.73,0,"2",2,6
"14305","3",2012,"8","1",5,0.64,0.5909,0.78,0,"1",1,37
"14306","3",2012,"8","1",6,0.62,0.5758,0.83,0,"2",9,142
"14307","3",2012,"8","1",7,0.64,0.5909,0.78,0,"2",13,412
"14308","3",2012,"8","1",8,0.66,0.6212,0.74,0,"2",41,703
"14309","3",2012,"8","1",9,0.72,0.6667,0.58,0,"2",58,331
"14310","3",2012,"8","1",10,0.76,0.6818,0.48,0,"2",78,184
"14311","3",2012,"8","1",11,0.76,0.6818,0.48,0.1045,"2",69,212
"14312","3",2012,"8","1",12,0.76,0.6818,0.45,0.0896,"2",95,276
"14313","3",2012,"8","1",13,0.8,0.7121,0.41,0.1045,"2",79,272
"14314","3",2012,"8","1",14,0.78,0.697,0.43,0.1045,"1",109,229
"14315","3",2012,"8","1",15,0.76,0.6818,0.48,0.1343,"2",99,251
"14316","3",2012,"8","1",16,0.76,0.6818,0.48,0.1343,"2",101,414
"14317","3",2012,"8","1",17,0.74,0.6667,0.51,0.2239,"2",117,695
"14318","3",2012,"8","1",18,0.72,0.6818,0.62,0.194,"2",109,627
"14319","3",2012,"8","1",19,0.72,0.6667,0.58,0.1642,"2",106,430
"14320","3",2012,"8","1",20,0.7,0.6515,0.65,0.2239,"2",66,297
"14321","3",2012,"8","1",21,0.7,0.6515,0.61,0.1642,"2",58,248
"14322","3",2012,"8","1",22,0.7,0.6515,0.61,0,"2",42,209
"14323","3",2012,"8","1",23,0.68,0.6364,0.69,0.0896,"2",38,140
"14324","3",2012,"8","0",0,0.7,0.6515,0.61,0,"2",21,114
"14325","3",2012,"8","0",1,0.68,0.6364,0.69,0,"2",15,100
"14326","3",2012,"8","0",2,0.66,0.6212,0.74,0.0896,"2",18,61
"14327","3",2012,"8","0",3,0.66,0.6212,0.69,0.0896,"1",7,31
"14328","3",2012,"8","0",4,0.66,0.6212,0.69,0.1045,"2",3,9
"14329","3",2012,"8","0",5,0.64,0.6061,0.73,0.1642,"2",4,10
"14330","3",2012,"8","0",6,0.64,0.5909,0.78,0.1642,"2",5,25
"14331","3",2012,"8","0",7,0.64,0.5909,0.78,0.194,"2",14,88
"14332","3",2012,"8","0",8,0.66,0.6212,0.74,0.2537,"2",29,133
"14333","3",2012,"8","0",9,0.68,0.6364,0.69,0.2836,"2",60,228
"14334","3",2012,"8","0",10,0.7,0.6515,0.65,0.2985,"2",148,294
"14335","3",2012,"8","0",11,0.72,0.6818,0.62,0.2836,"2",143,314
"14336","3",2012,"8","0",12,0.72,0.6667,0.54,0.3881,"3",217,367
"14337","3",2012,"8","0",13,0.72,0.6667,0.51,0.3582,"2",186,331
"14338","3",2012,"8","0",14,0.66,0.6212,0.65,0.2537,"3",150,332
"14339","3",2012,"8","0",15,0.64,0.6061,0.73,0.3284,"2",79,154
"14340","3",2012,"8","0",16,0.66,0.6212,0.74,0.2985,"2",174,260
"14341","3",2012,"8","0",17,0.66,0.6212,0.74,0.3284,"2",132,271
"14342","3",2012,"8","0",18,0.66,0.6212,0.69,0.4627,"2",122,261
"14343","3",2012,"8","0",19,0.64,0.5909,0.78,0.2985,"2",97,257
"14344","3",2012,"8","0",20,0.62,0.5758,0.83,0.2537,"3",65,176
"14345","3",2012,"8","0",21,0.62,0.5758,0.83,0.3582,"1",60,148
"14346","3",2012,"8","0",22,0.62,0.5758,0.83,0.3582,"1",46,136
